area,year,month,agg_id,total_crimes
7,2016,2,2400,19
11,2016,2,800,63
6,2016,2,775,179
13,2016,2,1900,76
17,2016,2,800,92
16,2016,2,400,46
20,2016,2,300,140
1,2016,2,725,49
18,2016,2,725,53
17,2016,2,850,41
13,2016,2,1700,17
12,2016,2,725,76
9,2016,2,775,171
16,2016,2,850,58
18,2016,2,400,70
1,2016,2,800,21
1,2016,2,850,53
9,2016,2,2400,19
21,2016,2,1900,48
5,2016,2,1700,15
20,2016,2,1700,16
13,2016,2,800,25
1,2016,2,2400,18
7,2016,2,300,72
5,2016,2,2400,11
12,2016,2,400,130
19,2016,2,2400,15
13,2016,2,775,119
19,2017,2,1900,62
11,2017,2,800,42
14,2017,2,750,165
17,2017,2,775,219
11,2017,2,400,36
5,2017,2,750,83
7,2017,2,1700,12
21,2017,2,725,26
21,2017,2,775,229
8,2017,2,1900,43
18,2017,2,850,86
8,2017,2,800,60
14,2017,2,1900,86
10,2017,2,1900,60
21,2017,2,800,85
19,2017,2,725,26
4,2017,2,2400,26
4,2017,2,800,26
17,2017,2,300,60
2,2017,2,850,62
8,2017,2,1700,6
1,2017,2,775,167
18,2017,2,1700,17
20,2017,2,400,36
1,2017,2,1700,4
9,2017,2,850,61
12,2017,2,775,140
13,2017,2,1900,84
14,2017,2,850,84
13,2017,2,300,132
15,2017,2,725,17
5,2017,2,850,74
7,2017,2,750,131
5,2017,2,800,30
3,2017,2,300,146
18,2017,2,775,119
10,2017,2,775,146
10,2017,2,1700,17
12,2017,2,750,146
17,2017,2,725,15
16,2017,2,725,15
16,2017,2,2400,15
14,2017,2,400,19
13,2017,2,850,146
2,2017,2,800,30
2,2017,2,750,118
15,2017,2,400,31
2,2017,2,1900,72
13,2017,2,775,117
6,2017,2,750,147
16,2017,2,775,116
9,2017,2,750,134
6,2017,2,300,116
21,2017,2,1700,19
9,2017,2,400,31
18,2017,2,300,134
15,2017,2,300,129
8,2017,2,725,17
13,2017,2,725,75
19,2017,2,750,114
18,2017,2,400,114
7,2017,2,850,47
4,2017,2,300,114
1,2017,2,750,114
16,2017,2,850,75
17,2017,2,1700,10
9,2017,2,2400,15
20,2017,2,775,137
2,2017,2,2400,17
11,2017,2,2400,20
13,2017,2,2400,20
18,2017,2,750,111
10,2017,2,750,128
1,2017,2,400,65
20,2017,2,1700,16
18,2017,2,800,20
7,2017,2,775,179
9,2017,2,800,76
1,2017,2,725,50
12,2017,2,850,137
19,2017,2,2400,20
1,2017,2,300,150
15,2017,2,775,244
2,2017,2,400,47
1,2017,2,2400,21
1,2017,2,800,21
13,2017,2,400,53
1,2017,2,850,67
5,2017,2,1900,109
6,2017,2,1700,11
20,2017,2,725,53
17,2017,2,2400,14
21,2017,2,850,53
3,2017,2,800,29
17,2017,2,800,70
20,2017,2,300,130
14,2017,2,1700,14
2,2017,2,1700,18
5,2017,2,300,107
9,2017,2,1900,72
13,2017,2,1700,21
7,2017,2,1900,77
4,2017,2,400,42
15,2017,2,1700,3
12,2017,2,1900,106
21,2017,2,750,140
16,2017,2,400,21
13,2017,2,750,105
10,2017,2,300,77
19,2017,2,1700,21
20,2017,2,2400,21
3,2017,2,1900,105
20,2017,2,750,153
5,2017,2,400,34
8,2017,2,2400,14
15,2017,2,850,104
19,2017,2,400,49
14,2017,2,775,176
15,2017,2,800,67
16,2017,2,1900,55
5,2017,2,1700,22
8,2017,2,300,64
6,2017,2,400,35
9,2017,2,1700,11
11,2017,2,850,78
18,2017,2,1900,72
20,2017,2,1900,72
12,2017,2,800,45
2,2017,2,775,102
12,2017,2,1700,22
6,2017,2,775,155
20,2017,2,850,69
6,2017,2,2400,14
14,2017,2,725,22
18,2017,2,725,67
10,2017,2,2400,18
10,2017,2,725,18
2,2017,2,725,48
7,2017,2,400,28
19,2017,2,850,78
15,2017,2,750,156
21,2017,2,2400,22
3,2017,2,750,124
5,2017,2,725,28
4,2017,2,725,28
9,2017,2,775,174
16,2017,2,300,71
16,2017,2,1700,3
4,2017,2,850,124
3,2017,2,725,57
10,2017,2,400,23
17,2017,2,1900,63
21,2017,2,300,96
8,2017,2,850,57
12,2017,2,400,96
10,2017,2,850,57
19,2017,2,300,95
6,2017,2,1900,95
21,2017,2,1900,57
5,2017,2,775,126
11,2017,2,775,171
21,2017,2,400,23
4,2017,2,775,94
6,2017,2,850,58
3,2017,2,775,212
11,2017,2,1700,13
5,2017,2,2400,24
1,2017,2,1900,93
4,2017,2,1900,81
11,2017,2,725,27
7,2017,2,800,38
15,2017,2,1900,92
17,2017,2,850,58
8,2017,2,775,161
12,2017,2,725,92
11,2017,2,300,92
8,2017,2,400,13
11,2017,2,1900,92
13,2017,2,800,24
9,2017,2,725,27
15,2017,2,2400,24
7,2017,2,2400,13
7,2017,2,725,27
17,2017,2,400,24
18,2017,2,2400,24
8,2017,2,750,163
2,2017,2,300,126
11,2017,2,750,163
19,2017,2,800,51
16,2017,2,800,37
3,2017,2,400,68
7,2017,2,300,82
4,2017,2,1700,27
3,2017,2,1700,25
20,2017,2,800,43
14,2017,2,300,89
12,2017,2,300,163
14,2017,2,800,59
12,2017,2,2400,31
3,2017,2,2400,27
14,2017,2,2400,18
6,2017,2,800,50
16,2017,2,750,82
19,2017,2,775,142
3,2017,2,850,123
4,2017,2,750,68
6,2017,2,725,36
10,2017,2,800,88
9,2017,2,300,88
17,2017,2,750,220
2,2018,2,400,38
17,2018,2,750,149
3,2018,2,775,237
20,2018,2,775,149
6,2018,2,725,53
21,2018,2,1900,66
9,2018,2,400,29
8,2018,2,1900,72
7,2018,2,2400,29
21,2018,2,1700,17
8,2018,2,300,72
11,2018,2,850,74
12,2018,2,2400,25
8,2018,2,1700,8
3,2018,2,800,47
20,2018,2,1700,14
3,2018,2,850,128
13,2018,2,725,53
3,2018,2,300,133
4,2018,2,800,21
15,2018,2,300,108
7,2018,2,1700,19
13,2018,2,1700,17
6,2018,2,850,43
12,2018,2,300,178
1,2018,2,725,48
12,2018,2,800,46
6,2018,2,300,121
13,2018,2,2400,17
5,2018,2,400,54
10,2018,2,725,30
19,2018,2,1900,59
6,2018,2,750,121
12,2018,2,1700,14
4,2018,2,1900,92
19,2018,2,400,40
6,2018,2,1900,77
18,2018,2,800,40
1,2018,2,2400,18
9,2018,2,750,121
10,2018,2,1900,70
16,2018,2,800,43
3,2018,2,400,74
7,2018,2,750,141
17,2018,2,1900,44
20,2018,2,800,28
13,2018,2,800,18
13,2018,2,850,77
11,2018,2,800,40
18,2018,2,2400,35
21,2018,2,400,42
14,2018,2,775,235
8,2018,2,2400,14
8,2018,2,800,64
19,2018,2,775,142
9,2018,2,800,55
4,2018,2,725,22
15,2018,2,1700,0
16,2018,2,775,132
7,2018,2,725,22
11,2018,2,750,125
19,2018,2,750,103
4,2018,2,2400,18
20,2018,2,400,33
7,2018,2,1900,78
2,2018,2,800,16
15,2018,2,1900,73
6,2018,2,800,43
9,2018,2,2400,18
13,2018,2,1900,84
2,2018,2,750,103
21,2018,2,300,102
19,2018,2,300,102
5,2018,2,1900,64
2,2018,2,725,45
5,2018,2,300,102
4,2018,2,775,102
11,2018,2,1700,22
17,2018,2,800,90
1,2018,2,1900,102
19,2018,2,850,101
9,2018,2,1700,7
7,2018,2,400,25
16,2018,2,750,66
11,2018,2,300,101
21,2018,2,850,51
16,2018,2,300,90
8,2018,2,725,28
8,2018,2,850,56
11,2018,2,400,26
4,2018,2,400,33
2,2018,2,775,124
5,2018,2,2400,13
3,2018,2,725,63
21,2018,2,775,216
14,2018,2,800,39
10,2018,2,850,56
5,2018,2,750,84
10,2018,2,400,32
18,2018,2,1900,99
17,2018,2,400,26
16,2018,2,1900,56
10,2018,2,800,61
5,2018,2,800,28
20,2018,2,850,63
10,2018,2,2400,18
10,2018,2,750,168
8,2018,2,750,167
11,2018,2,775,195
14,2018,2,850,88
13,2018,2,750,98
20,2018,2,725,43
10,2018,2,1700,12
20,2018,2,300,138
4,2018,2,850,98
3,2018,2,750,144
5,2018,2,725,26
14,2018,2,725,25
15,2018,2,775,195
12,2018,2,725,97
2,2018,2,850,62
10,2018,2,300,97
9,2018,2,300,97
15,2018,2,750,165
7,2018,2,850,47
18,2018,2,750,96
20,2018,2,750,171
7,2018,2,775,166
6,2018,2,1700,6
20,2018,2,1900,87
16,2018,2,1700,4
14,2018,2,400,23
9,2018,2,850,66
17,2018,2,850,68
15,2018,2,2400,23
15,2018,2,725,23
14,2018,2,750,159
18,2018,2,850,94
18,2018,2,400,94
14,2018,2,300,86
14,2018,2,1700,13
1,2018,2,400,58
1,2018,2,300,196
15,2018,2,400,42
11,2018,2,725,18
21,2018,2,800,68
21,2018,2,2400,23
12,2018,2,850,131
20,2018,2,2400,25
11,2018,2,1900,83
16,2018,2,850,93
9,2018,2,775,171
21,2018,2,725,26
2,2018,2,1700,12
3,2018,2,1900,87
17,2018,2,725,19
14,2018,2,1900,52
19,2018,2,1700,19
2,2018,2,1900,75
13,2018,2,400,58
10,2018,2,775,138
5,2018,2,1700,16
1,2018,2,800,30
17,2018,2,300,87
7,2018,2,300,89
19,2018,2,800,48
18,2018,2,300,134
6,2018,2,2400,18
5,2018,2,850,89
13,2018,2,300,128
16,2018,2,725,19
16,2018,2,400,34
16,2018,2,2400,19
18,2018,2,775,117
1,2018,2,1700,4
21,2018,2,750,114
4,2018,2,1700,25
7,2018,2,800,38
17,2018,2,775,191
13,2018,2,775,135
6,2018,2,400,50
19,2018,2,2400,12
15,2018,2,850,71
8,2018,2,400,20
4,2018,2,750,81
17,2018,2,1700,10
3,2018,2,1700,30
6,2018,2,775,192
18,2018,2,725,74
1,2018,2,750,113
2,2018,2,2400,17
15,2018,2,800,74
17,2018,2,2400,18
5,2018,2,775,112
12,2018,2,750,148
12,2018,2,1900,111
19,2018,2,725,31
12,2018,2,775,169
9,2018,2,1900,50
8,2018,2,775,179
4,2018,2,300,111
3,2018,2,2400,53
2,2018,2,300,111
9,2018,2,725,19
1,2018,2,775,200
14,2018,2,2400,16
12,2018,2,400,92
1,2018,2,850,42
11,2018,2,2400,24
18,2018,2,1700,17
1,2015,3,725,58
5,2015,3,775,146
20,2015,3,1900,61
20,2015,3,850,66
5,2015,3,400,53
6,2015,3,775,156
4,2015,3,725,23
12,2015,3,850,98
17,2015,3,1700,12
20,2015,3,725,42
4,2015,3,750,61
2,2015,3,725,52
18,2015,3,775,141
3,2015,3,775,295
17,2015,3,800,94
5,2015,3,800,72
3,2015,3,800,83
9,2015,3,300,156
4,2015,3,850,76
2,2015,3,1700,9
9,2015,3,400,31
3,2015,3,850,89
3,2015,3,1900,113
19,2015,3,725,23
8,2015,3,850,32
14,2015,3,300,87
7,2015,3,800,79
19,2015,3,400,42
21,2015,3,1900,78
12,2015,3,400,109
19,2015,3,850,64
17,2015,3,775,187
19,2015,3,775,168
21,2015,3,400,27
6,2015,3,2400,23
4,2015,3,2400,12
10,2015,3,300,81
7,2015,3,775,164
6,2015,3,725,43
14,2015,3,725,10
8,2015,3,1900,69
16,2015,3,1900,65
11,2015,3,850,92
19,2015,3,300,159
11,2015,3,775,172
13,2015,3,300,146
7,2015,3,400,23
1,2015,3,750,84
17,2015,3,300,87
15,2015,3,750,161
18,2015,3,725,64
16,2015,3,800,65
4,2015,3,800,41
10,2015,3,725,8
2,2015,3,300,125
8,2015,3,400,11
17,2015,3,1900,59
2,2015,3,1900,77
15,2015,3,725,20
2,2015,3,775,121
17,2015,3,2400,14
14,2015,3,775,252
9,2015,3,725,21
16,2015,3,400,46
19,2015,3,2400,22
17,2015,3,725,12
9,2015,3,1900,100
11,2015,3,300,115
9,2015,3,2400,23
3,2015,3,725,58
5,2015,3,2400,13
20,2015,3,400,30
4,2015,3,775,115
4,2015,3,400,63
14,2015,3,800,73
21,2015,3,800,78
9,2015,3,750,92
13,2015,3,1900,89
14,2015,3,1900,83
13,2015,3,775,130
6,2015,3,400,43
6,2015,3,850,58
14,2015,3,2400,16
19,2015,3,1900,78
8,2015,3,775,217
20,2015,3,800,40
6,2015,3,800,49
20,2015,3,2400,25
7,2015,3,850,54
8,2015,3,725,13
16,2015,3,750,90
15,2015,3,400,41
15,2015,3,850,64
11,2015,3,800,67
13,2015,3,800,26
15,2015,3,2400,24
11,2015,3,400,54
1,2015,3,400,71
7,2015,3,1900,77
12,2015,3,2400,39
11,2015,3,725,24
7,2015,3,2400,12
4,2015,3,300,115
5,2015,3,300,97
3,2015,3,1700,10
12,2015,3,1900,106
5,2015,3,725,19
8,2015,3,2400,16
8,2015,3,750,153
4,2015,3,1900,74
10,2015,3,1900,73
20,2015,3,300,146
5,2015,3,850,76
1,2015,3,850,92
16,2015,3,300,69
7,2015,3,750,132
11,2015,3,1900,128
12,2015,3,750,153
17,2015,3,750,158
17,2015,3,400,34
19,2015,3,750,131
2,2015,3,400,64
9,2015,3,850,56
9,2015,3,800,77
5,2015,3,1700,27
21,2015,3,850,28
10,2015,3,2400,14
10,2015,3,1700,14
21,2015,3,2400,28
7,2015,3,300,71
2,2015,3,750,112
21,2015,3,750,112
15,2015,3,800,96
11,2015,3,2400,20
14,2015,3,850,113
21,2015,3,1700,11
19,2015,3,1700,28
12,2015,3,725,72
12,2015,3,1700,37
10,2015,3,775,162
18,2015,3,800,27
16,2015,3,775,102
20,2015,3,775,133
2,2015,3,800,45
1,2015,3,1900,74
10,2015,3,750,117
13,2015,3,400,90
18,2015,3,300,181
18,2015,3,400,81
13,2015,3,725,50
6,2015,3,1900,96
6,2015,3,300,117
8,2015,3,1700,2
15,2015,3,1700,12
6,2015,3,1700,10
14,2015,3,1700,7
15,2015,3,1900,84
3,2015,3,300,159
12,2015,3,800,71
1,2015,3,775,216
10,2015,3,400,25
3,2015,3,750,177
1,2015,3,2400,30
3,2015,3,400,78
21,2015,3,300,100
16,2015,3,725,13
3,2015,3,2400,46
5,2015,3,750,91
20,2015,3,750,127
8,2015,3,800,76
16,2015,3,850,57
12,2015,3,775,171
18,2015,3,750,119
19,2015,3,800,87
5,2015,3,1900,91
15,2015,3,775,234
14,2015,3,750,179
17,2015,3,850,41
16,2015,3,2400,25
9,2015,3,1700,8
1,2015,3,1700,5
7,2015,3,725,22
10,2015,3,850,50
16,2015,3,1700,2
13,2015,3,1700,11
13,2015,3,2400,33
1,2015,3,300,156
20,2015,3,1700,15
2,2015,3,2400,17
11,2015,3,750,127
21,2015,3,775,189
8,2015,3,300,111
11,2015,3,1700,26
13,2015,3,850,88
6,2015,3,750,95
7,2015,3,1700,5
18,2015,3,850,98
15,2015,3,300,103
2,2015,3,850,52
1,2015,3,800,26
13,2015,3,750,116
21,2015,3,725,19
14,2015,3,400,51
12,2015,3,300,228
4,2015,3,1700,8
18,2015,3,1900,98
18,2015,3,1700,23
10,2015,3,800,78
9,2015,3,775,176
18,2015,3,2400,23
1,2016,3,300,181
8,2016,3,1900,75
1,2016,3,2400,17
3,2016,3,725,56
9,2016,3,400,35
10,2016,3,400,37
7,2016,3,1700,12
5,2016,3,1900,112
2,2016,3,800,30
21,2016,3,300,115
4,2016,3,750,102
7,2016,3,850,60
3,2016,3,850,112
20,2016,3,725,59
13,2016,3,725,78
6,2016,3,850,56
4,2016,3,1900,81
14,2016,3,850,84
3,2016,3,1700,11
17,2016,3,2400,16
16,2016,3,850,78
17,2016,3,750,137
17,2016,3,800,90
19,2016,3,750,134
9,2016,3,775,192
16,2016,3,725,32
1,2016,3,400,71
15,2016,3,725,22
9,2016,3,750,115
3,2016,3,800,53
12,2016,3,400,147
8,2016,3,850,59
20,2016,3,800,48
10,2016,3,800,84
6,2016,3,1900,84
20,2016,3,400,49
12,2016,3,850,135
18,2016,3,2400,31
11,2016,3,800,56
2,2016,3,1700,14
20,2016,3,850,67
8,2016,3,750,137
7,2016,3,775,168
4,2016,3,775,100
5,2016,3,850,88
12,2016,3,2400,39
16,2016,3,400,56
13,2016,3,400,90
13,2016,3,1900,99
17,2016,3,1900,56
14,2016,3,800,49
14,2016,3,750,157
20,2016,3,1900,92
21,2016,3,1700,16
12,2016,3,725,90
2,2016,3,750,79
5,2016,3,400,52
17,2016,3,300,68
9,2016,3,1700,10
10,2016,3,1700,17
16,2016,3,1700,11
6,2016,3,1700,4
14,2016,3,2400,19
18,2016,3,800,26
1,2016,3,850,62
2,2016,3,850,61
7,2016,3,300,79
8,2016,3,2400,20
8,2016,3,725,20
2,2016,3,725,53
17,2016,3,850,48
2,2016,3,1900,61
9,2016,3,2400,23
16,2016,3,2400,20
15,2016,3,750,136
5,2016,3,300,118
19,2016,3,725,33
2,2016,3,300,125
4,2016,3,800,33
17,2016,3,725,13
9,2016,3,850,49
11,2016,3,750,158
13,2016,3,750,88
9,2016,3,300,130
13,2016,3,300,129
14,2016,3,1900,79
6,2016,3,400,48
15,2016,3,300,96
21,2016,3,800,79
14,2016,3,775,227
10,2016,3,300,96
8,2016,3,300,69
8,2016,3,800,71
17,2016,3,400,27
7,2016,3,2400,18
19,2016,3,800,95
12,2016,3,300,210
17,2016,3,775,226
11,2016,3,2400,18
4,2016,3,1700,16
2,2016,3,775,137
21,2016,3,850,57
12,2016,3,750,110
3,2016,3,750,137
5,2016,3,725,36
20,2016,3,2400,26
20,2016,3,775,165
12,2016,3,800,52
3,2016,3,1900,113
9,2016,3,725,31
14,2016,3,400,31
7,2016,3,725,36
2,2016,3,2400,15
6,2016,3,800,47
1,2016,3,1900,67
18,2016,3,1900,109
10,2016,3,850,53
15,2016,3,850,94
7,2016,3,750,120
18,2016,3,300,142
11,2016,3,300,92
2,2016,3,400,58
16,2016,3,750,92
13,2016,3,850,94
8,2016,3,1700,13
5,2016,3,800,41
3,2016,3,300,185
21,2016,3,725,25
11,2016,3,850,94
8,2016,3,400,10
21,2016,3,750,145
19,2016,3,400,50
3,2016,3,2400,42
10,2016,3,775,151
19,2016,3,2400,30
1,2016,3,725,42
12,2016,3,775,151
18,2016,3,725,58
9,2016,3,1900,92
6,2016,3,2400,19
3,2016,3,775,193
10,2016,3,725,21
9,2016,3,800,107
13,2016,3,1700,14
14,2016,3,725,17
5,2016,3,2400,12
11,2016,3,775,178
12,2016,3,1900,149
1,2016,3,800,29
20,2016,3,750,152
1,2016,3,750,92
19,2016,3,1700,25
4,2016,3,400,69
19,2016,3,775,161
19,2016,3,1900,86
15,2016,3,2400,21
12,2016,3,1700,37
10,2016,3,750,153
19,2016,3,850,86
4,2016,3,850,106
10,2016,3,1900,52
13,2016,3,775,121
4,2016,3,725,31
18,2016,3,850,88
13,2016,3,800,29
15,2016,3,1700,0
15,2016,3,775,239
15,2016,3,400,30
14,2016,3,300,77
18,2016,3,1700,8
19,2016,3,300,132
20,2016,3,300,127
11,2016,3,1900,93
11,2016,3,400,40
6,2016,3,775,185
5,2016,3,775,134
18,2016,3,775,104
16,2016,3,300,73
7,2016,3,800,65
21,2016,3,775,220
6,2016,3,300,133
18,2016,3,400,88
17,2016,3,1700,12
21,2016,3,1900,77
7,2016,3,400,27
11,2016,3,1700,20
16,2016,3,1900,73
4,2016,3,2400,22
4,2016,3,300,104
7,2016,3,1900,70
13,2016,3,2400,29
3,2016,3,400,69
5,2016,3,750,147
18,2016,3,750,112
6,2016,3,725,40
20,2016,3,1700,19
16,2016,3,800,45
21,2016,3,400,37
14,2016,3,1700,15
6,2016,3,750,112
16,2016,3,775,140
15,2016,3,1900,103
21,2016,3,2400,18
1,2016,3,1700,6
1,2016,3,775,208
8,2016,3,775,199
5,2016,3,1700,33
15,2016,3,800,92
10,2016,3,2400,22
11,2016,3,725,25
5,2017,3,400,36
10,2017,3,400,31
6,2017,3,775,191
17,2017,3,400,31
21,2017,3,1900,70
2,2017,3,800,32
17,2017,3,750,201
5,2017,3,800,43
8,2017,3,400,9
3,2017,3,775,196
9,2017,3,400,33
6,2017,3,750,122
20,2017,3,725,49
8,2017,3,750,198
3,2017,3,1700,33
12,2017,3,850,144
15,2017,3,1700,1
5,2017,3,300,120
18,2017,3,1700,15
12,2017,3,400,138
5,2017,3,750,118
15,2017,3,725,19
14,2017,3,300,117
19,2017,3,750,133
17,2017,3,2400,16
20,2017,3,2400,19
21,2017,3,1700,19
11,2017,3,1700,15
21,2017,3,750,134
12,2017,3,1900,147
5,2017,3,2400,20
1,2017,3,800,18
6,2017,3,2400,20
13,2017,3,775,136
16,2017,3,775,136
18,2017,3,775,113
9,2017,3,750,148
12,2017,3,800,52
18,2017,3,1900,111
11,2017,3,300,111
17,2017,3,1700,20
20,2017,3,1700,16
5,2017,3,1700,15
12,2017,3,750,137
12,2017,3,725,110
20,2017,3,300,149
2,2017,3,750,110
21,2017,3,300,109
10,2017,3,725,16
21,2017,3,2400,20
20,2017,3,800,46
11,2017,3,800,53
2,2017,3,1700,21
9,2017,3,1700,21
9,2017,3,2400,21
15,2017,3,300,152
11,2017,3,2400,21
19,2017,3,300,152
3,2017,3,750,128
15,2017,3,400,54
4,2017,3,850,106
16,2017,3,400,40
19,2017,3,850,105
10,2017,3,750,140
2,2017,3,400,55
5,2017,3,775,140
8,2017,3,725,16
3,2017,3,400,105
8,2017,3,2400,14
16,2017,3,750,104
8,2017,3,850,55
10,2017,3,300,104
6,2017,3,400,40
3,2017,3,1900,104
20,2017,3,1900,103
9,2017,3,725,22
21,2017,3,850,44
10,2017,3,800,127
4,2017,3,775,103
20,2017,3,750,154
21,2017,3,400,39
21,2017,3,725,17
13,2017,3,1900,101
14,2017,3,2400,22
14,2017,3,850,129
7,2017,3,300,101
18,2017,3,750,100
3,2017,3,300,156
13,2017,3,850,156
5,2017,3,1900,100
15,2017,3,800,99
1,2017,3,750,99
2,2017,3,725,57
6,2017,3,800,39
6,2017,3,725,39
18,2017,3,300,126
11,2017,3,750,139
3,2017,3,725,57
3,2017,3,800,57
13,2017,3,400,96
9,2017,3,300,96
19,2017,3,1700,38
15,2017,3,1900,94
14,2017,3,1700,13
11,2017,3,850,94
9,2017,3,1900,94
11,2017,3,1900,93
18,2017,3,400,92
17,2017,3,1900,92
15,2017,3,850,92
14,2017,3,1900,92
13,2017,3,750,92
4,2017,3,300,126
14,2017,3,725,24
15,2017,3,2400,24
1,2017,3,725,52
2,2017,3,300,126
20,2017,3,400,37
2,2017,3,2400,25
20,2017,3,850,89
18,2017,3,850,125
4,2017,3,725,25
7,2017,3,800,51
7,2017,3,2400,25
16,2017,3,300,88
10,2017,3,775,164
16,2017,3,1700,5
19,2017,3,775,164
17,2017,3,850,87
1,2017,3,775,228
19,2017,3,2400,25
15,2017,3,775,218
3,2017,3,850,125
17,2017,3,775,217
21,2017,3,800,85
14,2017,3,800,60
13,2017,3,300,166
14,2017,3,400,42
13,2017,3,725,61
16,2017,3,850,84
16,2017,3,725,18
16,2017,3,800,61
4,2017,3,1900,84
18,2017,3,2400,26
17,2017,3,800,83
17,2017,3,300,83
7,2017,3,850,49
12,2017,3,775,169
1,2017,3,2400,27
19,2017,3,400,62
1,2017,3,300,170
7,2017,3,750,170
4,2017,3,2400,27
11,2017,3,775,214
8,2017,3,800,63
18,2017,3,725,81
10,2017,3,2400,27
4,2017,3,750,81
2,2017,3,1900,81
1,2017,3,400,81
13,2017,3,1700,27
13,2017,3,800,27
1,2017,3,1900,81
19,2017,3,1900,80
15,2017,3,750,211
9,2017,3,850,80
7,2017,3,1700,7
6,2017,3,1900,79
11,2017,3,400,50
5,2017,3,850,79
12,2017,3,2400,35
17,2017,3,725,17
20,2017,3,775,174
14,2017,3,775,238
2,2017,3,850,64
10,2017,3,1700,28
10,2017,3,850,78
10,2017,3,1900,78
8,2017,3,1900,78
19,2017,3,725,28
5,2017,3,725,29
7,2017,3,400,29
19,2017,3,800,64
18,2017,3,800,34
8,2017,3,300,76
14,2017,3,750,180
6,2017,3,1700,8
12,2017,3,1700,34
12,2017,3,300,182
9,2017,3,775,184
4,2017,3,400,74
6,2017,3,300,123
11,2017,3,725,30
6,2017,3,850,50
8,2017,3,1700,4
13,2017,3,2400,30
2,2017,3,775,139
21,2017,3,775,203
7,2017,3,1900,73
16,2017,3,2400,17
16,2017,3,1900,72
7,2017,3,775,189
4,2017,3,800,31
9,2017,3,800,72
8,2017,3,775,189
4,2017,3,1700,34
1,2017,3,850,66
1,2017,3,1700,10
7,2017,3,725,31
3,2017,3,2400,34
4,2018,3,725,25
12,2018,3,725,89
12,2018,3,300,221
19,2018,3,725,32
21,2018,3,1900,62
8,2018,3,775,170
19,2018,3,300,125
14,2018,3,750,196
18,2018,3,750,89
17,2018,3,750,170
3,2018,3,750,139
21,2018,3,400,35
21,2018,3,800,81
16,2018,3,400,32
13,2018,3,1700,18
6,2018,3,1700,13
7,2018,3,775,214
14,2018,3,400,24
8,2018,3,400,13
7,2018,3,750,161
18,2018,3,1900,92
3,2018,3,300,161
13,2018,3,300,160
10,2018,3,775,160
9,2018,3,775,200
12,2018,3,1700,18
19,2018,3,750,122
9,2018,3,1900,58
20,2018,3,850,69
15,2018,3,1700,1
13,2018,3,1900,80
10,2018,3,300,80
6,2018,3,775,224
2,2018,3,400,52
4,2018,3,750,96
2,2018,3,725,52
21,2018,3,1700,11
15,2018,3,750,171
13,2018,3,800,23
8,2018,3,800,57
17,2018,3,775,208
6,2018,3,800,57
6,2018,3,750,126
5,2018,3,750,97
5,2018,3,775,158
16,2018,3,1900,72
12,2018,3,775,142
8,2018,3,725,23
6,2018,3,2400,23
15,2018,3,850,97
16,2018,3,300,97
6,2018,3,725,39
20,2018,3,775,157
1,2018,3,2400,28
19,2018,3,400,63
1,2018,3,775,286
14,2018,3,1700,11
20,2018,3,750,157
5,2018,3,800,28
12,2018,3,2400,39
2,2018,3,1700,14
3,2018,3,800,45
15,2018,3,1900,100
15,2018,3,400,39
5,2018,3,2400,14
6,2018,3,1900,101
21,2018,3,775,228
6,2018,3,400,56
13,2018,3,2400,22
21,2018,3,750,154
14,2018,3,1900,78
9,2018,3,400,35
13,2018,3,775,102
7,2018,3,725,35
13,2018,3,725,67
1,2018,3,300,236
3,2018,3,2400,40
8,2018,3,1700,22
19,2018,3,1900,103
5,2018,3,1700,22
4,2018,3,1700,22
11,2018,3,1900,104
14,2018,3,850,104
2,2018,3,2400,22
16,2018,3,750,104
18,2018,3,1700,21
10,2018,3,850,70
14,2018,3,800,40
3,2018,3,775,284
16,2018,3,775,123
13,2018,3,400,64
13,2018,3,850,106
7,2018,3,400,48
2,2018,3,300,128
11,2018,3,1700,14
18,2018,3,850,106
14,2018,3,300,107
11,2018,3,775,178
1,2018,3,1900,108
3,2018,3,1700,29
1,2018,3,1700,8
1,2018,3,400,77
9,2018,3,750,151
20,2018,3,400,53
17,2018,3,725,14
5,2018,3,300,109
20,2018,3,1700,14
11,2018,3,800,41
19,2018,3,800,64
7,2018,3,300,110
15,2018,3,775,244
11,2018,3,750,149
1,2018,3,750,149
12,2018,3,850,123
5,2018,3,850,76
15,2018,3,725,20
19,2018,3,850,112
10,2018,3,400,20
1,2018,3,725,65
2,2018,3,1900,76
1,2018,3,850,65
9,2018,3,1700,20
10,2018,3,750,148
4,2018,3,2400,17
16,2018,3,800,75
2,2018,3,850,65
8,2018,3,2400,20
9,2018,3,300,114
11,2018,3,300,136
13,2018,3,750,75
20,2018,3,1900,114
5,2018,3,725,20
6,2018,3,300,135
2,2018,3,800,20
19,2018,3,2400,29
10,2018,3,2400,15
21,2018,3,725,31
17,2018,3,2400,16
11,2018,3,850,116
12,2018,3,1900,116
18,2018,3,300,116
12,2018,3,400,128
21,2018,3,300,117
14,2018,3,725,19
3,2018,3,1900,118
9,2018,3,2400,16
9,2018,3,725,16
17,2018,3,1700,15
11,2018,3,2400,17
4,2018,3,800,30
20,2018,3,800,42
8,2018,3,750,183
16,2018,3,725,16
19,2018,3,1700,31
8,2018,3,850,74
8,2018,3,300,74
18,2018,3,775,120
7,2018,3,2400,19
7,2018,3,1700,19
